# Station : BREST
# Longitude : -4.49503994
# Latitude : 48.38290024
# Organisme fournisseur de données : Shom, Marine nationale
# Fuseau horaire : UTC
# Référence verticale : zero_hydrographique
# Unité : m
# Source 1 : Données brutes temps réel
# Source 2 : Données brutes temps différé
# Source 3 : Données validées temps différé
# Source 4 : Données horaires validées
# Source 5 : Données horaires brutes
# Source 6 : Pleines et basses mers
# Date;Valeur;Source
26/01/2024 11:10:00;1.6079;1
26/01/2024 11:20:00;1.6896;1
26/01/2024 11:30:00;1.7273;1
26/01/2024 11:40:00;1.8458;1
26/01/2024 11:50:00;1.909;1
26/01/2024 12:00:00;2.0622;1
26/01/2024 12:10:00;2.1724;1
26/01/2024 12:20:00;2.344;1
26/01/2024 12:30:00;2.481;1
26/01/2024 12:40:00;2.6745;1
26/01/2024 12:50:00;2.8603;1
26/01/2024 13:00:00;3.0367;1
26/01/2024 13:10:00;3.2476;1
26/01/2024 13:20:00;3.4785;1
26/01/2024 13:30:00;3.6296;1
26/01/2024 13:40:00;3.9077;1
26/01/2024 13:50:00;4.085;1
26/01/2024 14:00:00;4.3471;1
26/01/2024 14:10:00;4.5139;1
26/01/2024 14:20:00;4.755;1
26/01/2024 14:30:00;4.9262;1
26/01/2024 14:40:00;5.1585;1
26/01/2024 14:50:00;5.3149;1
26/01/2024 15:00:00;5.5139;1
26/01/2024 15:10:00;5.6534;1
26/01/2024 15:20:00;5.8257;1
26/01/2024 15:30:00;5.9525;1
26/01/2024 15:40:00;6.0901;1
26/01/2024 15:50:00;6.1794;1
26/01/2024 16:00:00;6.2705;1
26/01/2024 16:10:00;6.3495;1
26/01/2024 16:20:00;6.4054;1
26/01/2024 16:30:00;6.4565;1
26/01/2024 16:40:00;6.4368;1
26/01/2024 16:50:00;6.4756;1
26/01/2024 17:00:00;6.4219;1
26/01/2024 17:10:00;6.4383;1
26/01/2024 17:20:00;6.3257;1
26/01/2024 17:30:00;6.2969;1
26/01/2024 17:40:00;6.1605;1
26/01/2024 17:50:00;6.1076;1
26/01/2024 18:00:00;5.9503;1
26/01/2024 18:10:00;5.8449;1
26/01/2024 18:20:00;5.6779;1
26/01/2024 18:30:00;5.5711;1
26/01/2024 18:40:00;5.3925;1
26/01/2024 18:50:00;5.2409;1
26/01/2024 19:00:00;5.0427;1
26/01/2024 19:10:00;4.8682;1
26/01/2024 19:20:00;4.6901;1
26/01/2024 19:30:00;4.5007;1
26/01/2024 19:40:00;4.3217;1
26/01/2024 19:50:00;4.119;1
26/01/2024 20:00:00;3.9466;1
26/01/2024 20:10:00;3.7622;1
26/01/2024 20:20:00;3.5583;1
26/01/2024 20:30:00;3.3693;1
26/01/2024 20:40:00;3.1793;1
26/01/2024 20:50:00;3.0229;1
26/01/2024 21:00:00;2.8751;1
26/01/2024 21:10:00;2.7466;1
26/01/2024 21:20:00;2.5648;1
26/01/2024 21:30:00;2.4413;1
26/01/2024 21:40:00;2.2883;1
26/01/2024 21:50:00;2.1591;1
26/01/2024 22:00:00;2.0607;1
26/01/2024 22:10:00;1.9579;1
26/01/2024 22:20:00;1.8643;1
26/01/2024 22:30:00;1.7985;1
26/01/2024 22:40:00;1.7491;1
26/01/2024 22:50:00;1.7191;1
26/01/2024 23:00:00;1.682;1
26/01/2024 23:10:00;1.6559;1
26/01/2024 23:20:00;1.677;1
26/01/2024 23:30:00;1.7291;1
26/01/2024 23:40:00;1.8015;1
26/01/2024 23:50:00;1.903;1
27/01/2024 00:00:00;2.0009;1
27/01/2024 00:10:00;2.1367;1
27/01/2024 00:20:00;2.2677;1
27/01/2024 00:30:00;2.4303;1
27/01/2024 00:40:00;2.6044;1
27/01/2024 00:50:00;2.8109;1
27/01/2024 01:00:00;3.0003;1
27/01/2024 01:10:00;3.2233;1
27/01/2024 01:20:00;3.3986;1
27/01/2024 01:30:00;3.6388;1
27/01/2024 01:40:00;3.8497;1
27/01/2024 01:50:00;4.0862;1
27/01/2024 02:00:00;4.3165;1
27/01/2024 02:10:00;4.5125;1
27/01/2024 02:20:00;4.7185;1
27/01/2024 02:30:00;4.929;1
27/01/2024 02:40:00;5.1268;1
27/01/2024 02:50:00;5.3497;1
27/01/2024 03:00:00;5.5297;1
27/01/2024 03:10:00;5.7122;1
27/01/2024 03:20:00;5.8613;1
27/01/2024 03:30:00;6.0151;1
27/01/2024 03:40:00;6.1663;1
27/01/2024 03:50:00;6.2954;1
27/01/2024 04:00:00;6.4183;1
27/01/2024 04:10:00;6.5073;1
27/01/2024 04:20:00;6.6057;1
27/01/2024 04:30:00;6.6701;1
27/01/2024 04:40:00;6.7275;1
27/01/2024 04:50:00;6.7594;1
27/01/2024 05:00:00;6.7695;1
27/01/2024 05:10:00;6.7588;1
27/01/2024 05:20:00;6.7383;1
27/01/2024 05:30:00;6.6797;1
27/01/2024 05:40:00;6.6151;1
27/01/2024 05:50:00;6.5285;1
27/01/2024 06:00:00;6.424;1
27/01/2024 06:10:00;6.293;1
27/01/2024 06:20:00;6.1463;1
27/01/2024 06:30:00;5.9959;1
27/01/2024 06:40:00;5.8417;1
27/01/2024 06:50:00;5.6926;1
27/01/2024 07:00:00;5.5077;1
27/01/2024 07:10:00;5.3461;1
27/01/2024 07:20:00;5.1521;1
27/01/2024 07:30:00;4.9547;1
27/01/2024 07:40:00;4.7747;1
27/01/2024 07:50:00;4.5659;1
27/01/2024 08:00:00;4.3745;1
27/01/2024 08:10:00;4.1843;1
27/01/2024 08:20:00;3.9883;1
27/01/2024 08:30:00;3.7989;1
27/01/2024 08:40:00;3.6018;1
27/01/2024 08:50:00;3.4159;1
27/01/2024 09:00:00;3.2275;1
27/01/2024 09:10:00;3.0721;1
27/01/2024 09:20:00;2.8949;1
27/01/2024 09:30:00;2.7682;1
27/01/2024 09:40:00;2.5867;1
27/01/2024 09:50:00;2.488;1
27/01/2024 10:00:00;2.3081;1
27/01/2024 10:10:00;2.1952;1
27/01/2024 10:20:00;2.0673;1
27/01/2024 10:30:00;1.9569;1
27/01/2024 10:40:00;1.8835;1
27/01/2024 10:50:00;1.7755;1
27/01/2024 11:00:00;1.7341;1
27/01/2024 11:10:00;1.66;1
27/01/2024 11:20:00;1.6671;1
27/01/2024 11:30:00;1.6315;1
27/01/2024 11:40:00;1.6512;1
27/01/2024 11:50:00;1.6909;1
27/01/2024 12:00:00;1.7176;1
27/01/2024 12:10:00;1.8037;1
27/01/2024 12:20:00;1.8712;1
27/01/2024 12:30:00;2.0286;1
27/01/2024 12:40:00;2.1387;1
27/01/2024 12:50:00;2.3151;1
27/01/2024 13:00:00;2.4432;1
27/01/2024 13:10:00;2.635;1
27/01/2024 13:20:00;2.8049;1
27/01/2024 13:30:00;3.0229;1
27/01/2024 13:40:00;3.2313;1
27/01/2024 13:50:00;3.4298;1
27/01/2024 14:00:00;3.674;1
27/01/2024 14:10:00;3.8716;1
27/01/2024 14:20:00;4.1146;1
27/01/2024 14:30:00;4.3159;1
27/01/2024 14:40:00;4.5721;1
27/01/2024 14:50:00;4.7502;1
27/01/2024 15:00:00;4.9823;1
27/01/2024 15:10:00;5.1622;1
27/01/2024 15:20:00;5.3626;1
27/01/2024 15:30:00;5.5562;1
27/01/2024 15:40:00;5.7133;1
27/01/2024 15:50:00;5.8855;1
27/01/2024 16:00:00;6.0146;1
27/01/2024 16:10:00;6.1615;1
27/01/2024 16:20:00;6.2657;1
27/01/2024 16:30:00;6.3545;1
27/01/2024 16:40:00;6.4374;1
27/01/2024 16:50:00;6.5173;1
27/01/2024 17:00:00;6.558;1
27/01/2024 17:10:00;6.5881;1
27/01/2024 17:20:00;6.5871;1
27/01/2024 17:30:00;6.5885;1
27/01/2024 17:40:00;6.5687;1
27/01/2024 17:50:00;6.4933;1
27/01/2024 18:00:00;6.4488;1
27/01/2024 18:10:00;6.3418;1
27/01/2024 18:20:00;6.2521;1
27/01/2024 18:30:00;6.1271;1
27/01/2024 18:40:00;5.9998;1
27/01/2024 18:50:00;5.8639;1
27/01/2024 19:00:00;5.7132;1
27/01/2024 19:10:00;5.5537;1
27/01/2024 19:20:00;5.3825;1
27/01/2024 19:30:00;5.2011;1
27/01/2024 19:40:00;5.0099;1
27/01/2024 19:50:00;4.829;1
27/01/2024 20:00:00;4.6304;1
27/01/2024 20:10:00;4.4386;1
27/01/2024 20:20:00;4.2591;1
27/01/2024 20:30:00;4.0633;1
27/01/2024 20:40:00;3.8692;1
27/01/2024 20:50:00;3.6661;1
27/01/2024 21:00:00;3.4648;1
27/01/2024 21:10:00;3.2965;1
27/01/2024 21:20:00;3.1318;1
27/01/2024 21:30:00;2.9693;1
27/01/2024 21:40:00;2.8147;1
27/01/2024 21:50:00;2.6739;1
27/01/2024 22:00:00;2.5246;1
27/01/2024 22:10:00;2.4081;1
27/01/2024 22:20:00;2.2897;1
27/01/2024 22:30:00;2.1911;1
27/01/2024 22:40:00;2.0779;1
27/01/2024 22:50:00;1.9962;1
27/01/2024 23:00:00;1.9503;1
27/01/2024 23:10:00;1.8768;1
27/01/2024 23:20:00;1.8474;1
27/01/2024 23:30:00;1.8198;1
27/01/2024 23:40:00;1.8281;1
27/01/2024 23:50:00;1.8717;1
28/01/2024 00:00:00;1.8825;1
28/01/2024 00:10:00;1.9384;1
28/01/2024 00:20:00;2.019;1
28/01/2024 00:30:00;2.1171;1
28/01/2024 00:40:00;2.2497;1
28/01/2024 00:50:00;2.3661;1
28/01/2024 01:00:00;2.524;1
28/01/2024 01:10:00;2.6803;1
28/01/2024 01:20:00;2.8563;1
28/01/2024 01:30:00;3.0503;1
28/01/2024 01:40:00;3.244;1
28/01/2024 01:50:00;3.4521;1
28/01/2024 02:00:00;3.6528;1
28/01/2024 02:10:00;3.9029;1
28/01/2024 02:20:00;4.0946;1
28/01/2024 02:30:00;4.3431;1
28/01/2024 02:40:00;4.5455;1
28/01/2024 02:50:00;4.7735;1
28/01/2024 03:00:00;4.9923;1
28/01/2024 03:10:00;5.2059;1
28/01/2024 03:20:00;5.4223;1
28/01/2024 03:30:00;5.6199;1
28/01/2024 03:40:00;5.785;1
28/01/2024 03:50:00;5.9655;1
28/01/2024 04:00:00;6.1107;1
28/01/2024 04:10:00;6.2717;1
28/01/2024 04:20:00;6.4004;1
28/01/2024 04:30:00;6.5175;1
28/01/2024 04:40:00;6.6345;1
28/01/2024 04:50:00;6.7178;1
28/01/2024 05:00:00;6.779;1
28/01/2024 05:10:00;6.8161;1
28/01/2024 05:20:00;6.8554;1
28/01/2024 05:30:00;6.878;1
28/01/2024 05:40:00;6.8831;1
28/01/2024 05:50:00;6.8672;1
28/01/2024 06:00:00;6.8187;1
28/01/2024 06:10:00;6.7565;1
28/01/2024 06:20:00;6.6836;1
28/01/2024 06:30:00;6.5641;1
28/01/2024 06:40:00;6.4593;1
28/01/2024 06:50:00;6.305;1
28/01/2024 07:00:00;6.1773;1
28/01/2024 07:10:00;6.03;1
28/01/2024 07:20:00;5.8677;1
28/01/2024 07:30:00;5.6856;1
28/01/2024 07:40:00;5.5059;1
28/01/2024 07:50:00;5.3061;1
28/01/2024 08:00:00;5.1118;1
28/01/2024 08:10:00;4.9178;1
28/01/2024 08:20:00;4.7114;1
28/01/2024 08:30:00;4.5252;1
28/01/2024 08:40:00;4.3253;1
28/01/2024 08:50:00;4.136;1
28/01/2024 09:00:00;3.9335;1
28/01/2024 09:10:00;3.7316;1
28/01/2024 09:20:00;3.5475;1
28/01/2024 09:30:00;3.3714;1
28/01/2024 09:40:00;3.1995;1
28/01/2024 09:50:00;3.0425;1
28/01/2024 10:00:00;2.8822;1
28/01/2024 10:10:00;2.7345;1
28/01/2024 10:20:00;2.5905;1
28/01/2024 10:30:00;2.4531;1
28/01/2024 10:40:00;2.3318;1
28/01/2024 10:50:00;2.222;1
28/01/2024 11:00:00;2.1391;1
28/01/2024 11:10:00;2.0163;1
28/01/2024 11:20:00;1.9615;1
28/01/2024 11:30:00;1.8707;1
28/01/2024 11:40:00;1.8332;1
28/01/2024 11:50:00;1.7955;1
28/01/2024 12:00:00;1.7923;1
28/01/2024 12:10:00;1.8038;1
28/01/2024 12:20:00;1.8292;1
28/01/2024 12:30:00;1.8905;1
28/01/2024 12:40:00;1.9403;1
28/01/2024 12:50:00;2.0649;1
28/01/2024 13:00:00;2.1446;1
28/01/2024 13:10:00;2.2758;1
28/01/2024 13:20:00;2.4224;1
28/01/2024 13:30:00;2.5688;1
28/01/2024 13:40:00;2.7517;1
28/01/2024 13:50:00;2.9245;1
28/01/2024 14:00:00;3.122;1
28/01/2024 14:10:00;3.323;1
28/01/2024 14:20:00;3.5353;1
28/01/2024 14:30:00;3.7489;1
28/01/2024 14:40:00;3.9605;1
28/01/2024 14:50:00;4.1756;1
28/01/2024 15:00:00;4.3873;1
28/01/2024 15:10:00;4.6165;1
28/01/2024 15:20:00;4.8317;1
28/01/2024 15:30:00;5.0447;1
28/01/2024 15:40:00;5.2331;1
28/01/2024 15:50:00;5.4301;1
28/01/2024 16:00:00;5.6053;1
28/01/2024 16:10:00;5.772;1
28/01/2024 16:20:00;5.9166;1
28/01/2024 16:30:00;6.0643;1
28/01/2024 16:40:00;6.181;1
28/01/2024 16:50:00;6.3033;1
28/01/2024 17:00:00;6.3954;1
28/01/2024 17:10:00;6.4855;1
28/01/2024 17:20:00;6.5271;1
28/01/2024 17:30:00;6.5857;1
28/01/2024 17:40:00;6.6113;1
28/01/2024 17:50:00;6.6395;1
28/01/2024 18:00:00;6.6165;1
28/01/2024 18:10:00;6.6013;1
28/01/2024 18:20:00;6.55;1
28/01/2024 18:30:00;6.5046;1
28/01/2024 18:40:00;6.4064;1
28/01/2024 18:50:00;6.2928;1
28/01/2024 19:00:00;6.201;1
28/01/2024 19:10:00;6.0694;1
28/01/2024 19:20:00;5.9466;1
28/01/2024 19:30:00;5.7834;1
28/01/2024 19:40:00;5.6262;1
28/01/2024 19:50:00;5.4482;1
28/01/2024 20:00:00;5.2884;1
28/01/2024 20:10:00;5.0771;1
28/01/2024 20:20:00;4.9131;1
28/01/2024 20:30:00;4.6996;1
28/01/2024 20:40:00;4.5375;1
28/01/2024 20:50:00;4.315;1
28/01/2024 21:00:00;4.1353;1
28/01/2024 21:10:00;3.9211;1
28/01/2024 21:20:00;3.7387;1
28/01/2024 21:30:00;3.5399;1
28/01/2024 21:40:00;3.362;1
28/01/2024 21:50:00;3.1989;1
28/01/2024 22:00:00;3.0351;1
28/01/2024 22:10:00;2.9117;1
28/01/2024 22:20:00;2.7439;1
28/01/2024 22:30:00;2.6348;1
28/01/2024 22:40:00;2.501;1
28/01/2024 22:50:00;2.3865;1
28/01/2024 23:00:00;2.2723;1
28/01/2024 23:10:00;2.1789;1
28/01/2024 23:20:00;2.0883;1
28/01/2024 23:30:00;2.0187;1
28/01/2024 23:40:00;1.968;1
28/01/2024 23:50:00;1.9263;1
29/01/2024 00:00:00;1.8714;1
29/01/2024 00:10:00;1.871;1
29/01/2024 00:20:00;1.8504;1
29/01/2024 00:30:00;1.9097;1
29/01/2024 00:40:00;1.9371;1
29/01/2024 00:50:00;2.0321;1
29/01/2024 01:00:00;2.1323;1
29/01/2024 01:10:00;2.2497;1
29/01/2024 01:20:00;2.3767;1
29/01/2024 01:30:00;2.5071;1
29/01/2024 01:40:00;2.6905;1
29/01/2024 01:50:00;2.8479;1
29/01/2024 02:00:00;3.0536;1
29/01/2024 02:10:00;3.2245;1
29/01/2024 02:20:00;3.4518;1
29/01/2024 02:30:00;3.6301;1
29/01/2024 02:40:00;3.8737;1
29/01/2024 02:50:00;4.0667;1
29/01/2024 03:00:00;4.3088;1
29/01/2024 03:10:00;4.5175;1
29/01/2024 03:20:00;4.7381;1
29/01/2024 03:30:00;4.9527;1
29/01/2024 03:40:00;5.1582;1
29/01/2024 03:50:00;5.3585;1
29/01/2024 04:00:00;5.5583;1
29/01/2024 04:10:00;5.7367;1
29/01/2024 04:20:00;5.9031;1
29/01/2024 04:30:00;6.0571;1
29/01/2024 04:40:00;6.2021;1
29/01/2024 04:50:00;6.3257;1
29/01/2024 05:00:00;6.4466;1
29/01/2024 05:10:00;6.5347;1
29/01/2024 05:20:00;6.6284;1
29/01/2024 05:30:00;6.6797;1
29/01/2024 05:40:00;6.7399;1
29/01/2024 05:50:00;6.7655;1
29/01/2024 06:00:00;6.7869;1
29/01/2024 06:10:00;6.7877;1
29/01/2024 06:20:00;6.7697;1
29/01/2024 06:30:00;6.7425;1
29/01/2024 06:40:00;6.6833;1
29/01/2024 06:50:00;6.6026;1
29/01/2024 07:00:00;6.5051;1
29/01/2024 07:10:00;6.387;1
29/01/2024 07:20:00;6.2537;1
29/01/2024 07:30:00;6.112;1
29/01/2024 07:40:00;5.9637;1
29/01/2024 07:50:00;5.8084;1
29/01/2024 08:00:00;5.6333;1
29/01/2024 08:10:00;5.4683;1
29/01/2024 08:20:00;5.2789;1
29/01/2024 08:30:00;5.0996;1
29/01/2024 08:40:00;4.8888;1
29/01/2024 08:50:00;4.7022;1
29/01/2024 09:00:00;4.5071;1
29/01/2024 09:10:00;4.3265;1
29/01/2024 09:20:00;4.1428;1
29/01/2024 09:30:00;3.9557;1
29/01/2024 09:40:00;3.7516;1
29/01/2024 09:50:00;3.5843;1
29/01/2024 10:00:00;3.3907;1
29/01/2024 10:10:00;3.2441;1
29/01/2024 10:20:00;3.0905;1
29/01/2024 10:30:00;2.9287;1
29/01/2024 10:40:00;2.8131;1
29/01/2024 10:50:00;2.659;1
29/01/2024 11:00:00;2.5387;1
29/01/2024 11:10:00;2.4129;1
29/01/2024 11:20:00;2.3091;1
29/01/2024 11:30:00;2.2164;1
29/01/2024 11:40:00;2.1265;1
29/01/2024 11:50:00;2.0509;1
29/01/2024 12:00:00;2.0051;1
29/01/2024 12:10:00;1.9223;1
29/01/2024 12:20:00;1.8879;1
29/01/2024 12:30:00;1.8902;1
29/01/2024 12:40:00;1.8799;1
29/01/2024 12:50:00;1.918;1
29/01/2024 13:00:00;1.9267;1
29/01/2024 13:10:00;2.0071;1
29/01/2024 13:20:00;2.0923;1
29/01/2024 13:30:00;2.1981;1
29/01/2024 13:40:00;2.3255;1
29/01/2024 13:50:00;2.4309;1
29/01/2024 14:00:00;2.6175;1
29/01/2024 14:10:00;2.7606;1
29/01/2024 14:20:00;2.9455;1
29/01/2024 14:30:00;3.1243;1
29/01/2024 14:40:00;3.3437;1
29/01/2024 14:50:00;3.5366;1
29/01/2024 15:00:00;3.7581;1
29/01/2024 15:10:00;3.9631;1
29/01/2024 15:20:00;4.1739;1
29/01/2024 15:30:00;4.3773;1
29/01/2024 15:40:00;4.6101;1
29/01/2024 15:50:00;4.8016;1
29/01/2024 16:00:00;5.0199;1
29/01/2024 16:10:00;5.198;1
29/01/2024 16:20:00;5.3963;1
29/01/2024 16:30:00;5.5563;1
29/01/2024 16:40:00;5.7293;1
29/01/2024 16:50:00;5.8639;1
29/01/2024 17:00:00;6.0099;1
29/01/2024 17:10:00;6.1276;1
29/01/2024 17:20:00;6.2345;1
29/01/2024 17:30:00;6.3218;1
29/01/2024 17:40:00;6.403;1
29/01/2024 17:50:00;6.4473;1
29/01/2024 18:00:00;6.4873;1
29/01/2024 18:10:00;6.5097;1
29/01/2024 18:20:00;6.5334;1
29/01/2024 18:30:00;6.5058;1
29/01/2024 18:40:00;6.4817;1
29/01/2024 18:50:00;6.4267;1
29/01/2024 19:00:00;6.3685;1
29/01/2024 19:10:00;6.2762;1
29/01/2024 19:20:00;6.183;1
29/01/2024 19:30:00;6.0589;1
29/01/2024 19:40:00;5.921;1
29/01/2024 19:50:00;5.7905;1
29/01/2024 20:00:00;5.6342;1
29/01/2024 20:10:00;5.4775;1
29/01/2024 20:20:00;5.3045;1
29/01/2024 20:30:00;5.1359;1
29/01/2024 20:40:00;4.9549;1
29/01/2024 20:50:00;4.77;1
29/01/2024 21:00:00;4.5883;1
29/01/2024 21:10:00;4.3919;1
29/01/2024 21:20:00;4.2226;1
29/01/2024 21:30:00;4.0382;1
29/01/2024 21:40:00;3.8661;1
29/01/2024 21:50:00;3.674;1
29/01/2024 22:00:00;3.512;1
29/01/2024 22:10:00;3.3271;1
29/01/2024 22:20:00;3.1917;1
29/01/2024 22:30:00;3.0199;1
29/01/2024 22:40:00;2.8858;1
29/01/2024 22:50:00;2.7439;1
29/01/2024 23:00:00;2.6063;1
29/01/2024 23:10:00;2.4777;1
29/01/2024 23:20:00;2.3669;1
29/01/2024 23:30:00;2.2562;1
29/01/2024 23:40:00;2.1635;1
29/01/2024 23:50:00;2.0674;1
30/01/2024 00:00:00;1.9733;1
30/01/2024 00:10:00;1.9285;1
30/01/2024 00:20:00;1.8693;1
30/01/2024 00:30:00;1.8646;1
30/01/2024 00:40:00;1.8539;1
30/01/2024 00:50:00;1.8892;1
30/01/2024 01:00:00;1.912;1
30/01/2024 01:10:00;1.9473;1
30/01/2024 01:20:00;2.0315;1
30/01/2024 01:30:00;2.1328;1
30/01/2024 01:40:00;2.2291;1
30/01/2024 01:50:00;2.3663;1
30/01/2024 02:00:00;2.5024;1
30/01/2024 02:10:00;2.6646;1
30/01/2024 02:20:00;2.8263;1
30/01/2024 02:30:00;2.9885;1
30/01/2024 02:40:00;3.186;1
30/01/2024 02:50:00;3.3527;1
30/01/2024 03:00:00;3.5669;1
30/01/2024 03:10:00;3.7591;1
30/01/2024 03:20:00;3.9673;1
30/01/2024 03:30:00;4.1798;1
30/01/2024 03:40:00;4.3825;1
30/01/2024 03:50:00;4.5919;1
30/01/2024 04:00:00;4.795;1
30/01/2024 04:10:00;5.0007;1
30/01/2024 04:20:00;5.168;1
30/01/2024 04:30:00;5.3684;1
30/01/2024 04:40:00;5.5035;1
30/01/2024 04:50:00;5.6906;1
30/01/2024 05:00:00;5.8143;1
30/01/2024 05:10:00;5.957;1
30/01/2024 05:20:00;6.0593;1
30/01/2024 05:30:00;6.1733;1
30/01/2024 05:40:00;6.2513;1
30/01/2024 05:50:00;6.3468;1
30/01/2024 06:00:00;6.3951;1
30/01/2024 06:10:00;6.4437;1
30/01/2024 06:20:00;6.4745;1
30/01/2024 06:30:00;6.4845;1
30/01/2024 06:40:00;6.5109;1
30/01/2024 06:50:00;6.4763;1
30/01/2024 07:00:00;6.4626;1
30/01/2024 07:10:00;6.3902;1
30/01/2024 07:20:00;6.3322;1
30/01/2024 07:30:00;6.2427;1
30/01/2024 07:40:00;6.1388;1
30/01/2024 07:50:00;6.0078;1
30/01/2024 08:00:00;5.883;1
30/01/2024 08:10:00;5.7267;1
30/01/2024 08:20:00;5.5957;1
30/01/2024 08:30:00;5.4157;1
30/01/2024 08:40:00;5.2529;1
30/01/2024 08:50:00;5.0605;1
30/01/2024 09:00:00;4.8933;1
30/01/2024 09:10:00;4.7093;1
30/01/2024 09:20:00;4.5267;1
30/01/2024 09:30:00;4.3261;1
30/01/2024 09:40:00;4.1516;1
30/01/2024 09:50:00;3.9569;1
30/01/2024 10:00:00;3.7747;1
30/01/2024 10:10:00;3.5989;1
30/01/2024 10:20:00;3.4187;1
30/01/2024 10:30:00;3.2655;1
30/01/2024 10:40:00;3.1179;1
30/01/2024 10:50:00;2.9438;1
30/01/2024 11:00:00;2.8296;1
30/01/2024 11:10:00;2.6635;1
30/01/2024 11:20:00;2.5783;1
30/01/2024 11:30:00;2.4351;1
30/01/2024 11:40:00;2.3351;1
30/01/2024 11:50:00;2.2249;1
30/01/2024 12:00:00;2.1277;1
30/01/2024 12:10:00;2.043;1
30/01/2024 12:20:00;1.9714;1
30/01/2024 12:30:00;1.9194;1
30/01/2024 12:40:00;1.8613;1
30/01/2024 12:50:00;1.8383;1
30/01/2024 13:00:00;1.8215;1
30/01/2024 13:10:00;1.8313;1
30/01/2024 13:20:00;1.8497;1
30/01/2024 13:30:00;1.8964;1
30/01/2024 13:40:00;1.9772;1
30/01/2024 13:50:00;2.0412;1
30/01/2024 14:00:00;2.169;1
30/01/2024 14:10:00;2.2565;1
30/01/2024 14:20:00;2.4161;1
30/01/2024 14:30:00;2.546;1
30/01/2024 14:40:00;2.713;1
30/01/2024 14:50:00;2.8907;1
30/01/2024 15:00:00;3.0361;1
30/01/2024 15:10:00;3.2522;1
30/01/2024 15:20:00;3.4145;1
30/01/2024 15:30:00;3.6395;1
30/01/2024 15:40:00;3.8029;1
30/01/2024 15:50:00;4.0307;1
30/01/2024 16:00:00;4.2029;1
30/01/2024 16:10:00;4.418;1
30/01/2024 16:20:00;4.585;1
30/01/2024 16:30:00;4.7891;1
30/01/2024 16:40:00;4.9612;1
30/01/2024 16:50:00;5.1365;1
30/01/2024 17:00:00;5.3109;1
30/01/2024 17:10:00;5.4535;1
30/01/2024 17:20:00;5.5919;1
30/01/2024 17:30:00;5.7189;1
30/01/2024 17:40:00;5.8385;1
30/01/2024 17:50:00;5.9576;1
30/01/2024 18:00:00;6.0502;1
30/01/2024 18:10:00;6.1171;1
30/01/2024 18:20:00;6.1548;1
30/01/2024 18:30:00;6.1771;1
30/01/2024 18:40:00;6.2052;1
30/01/2024 18:50:00;6.2166;1
30/01/2024 19:00:00;6.2083;1
30/01/2024 19:10:00;6.1785;1
30/01/2024 19:20:00;6.111;1
30/01/2024 19:30:00;6.051;1
30/01/2024 19:40:00;5.9549;1
30/01/2024 19:50:00;5.8795;1
30/01/2024 20:00:00;5.7755;1
30/01/2024 20:10:00;5.6829;1
30/01/2024 20:20:00;5.5676;1
30/01/2024 20:30:00;5.437;1
30/01/2024 20:40:00;5.3007;1
30/01/2024 20:50:00;5.1356;1
30/01/2024 21:00:00;5.0121;1
30/01/2024 21:10:00;4.8236;1
30/01/2024 21:20:00;4.6915;1
30/01/2024 21:30:00;4.4907;1
30/01/2024 21:40:00;4.3476;1
30/01/2024 21:50:00;4.1516;1
30/01/2024 22:00:00;3.9916;1
30/01/2024 22:10:00;3.7909;1
30/01/2024 22:20:00;3.6307;1
30/01/2024 22:30:00;3.46;1
30/01/2024 22:40:00;3.3028;1
30/01/2024 22:50:00;3.1563;1
30/01/2024 23:00:00;3.0073;1
30/01/2024 23:10:00;2.8945;1
30/01/2024 23:20:00;2.7527;1
30/01/2024 23:30:00;2.6629;1
30/01/2024 23:40:00;2.5152;1
30/01/2024 23:50:00;2.4479;1
31/01/2024 00:00:00;2.311;1
31/01/2024 00:10:00;2.2655;1
31/01/2024 00:20:00;2.1764;1
31/01/2024 00:30:00;2.133;1
31/01/2024 00:40:00;2.0609;1
31/01/2024 00:50:00;2.0241;1
31/01/2024 01:00:00;2.0055;1
31/01/2024 01:10:00;1.9674;1
31/01/2024 01:20:00;1.9618;1
31/01/2024 01:30:00;1.9752;1
31/01/2024 01:40:00;2.0541;1
31/01/2024 01:50:00;2.1147;1
31/01/2024 02:00:00;2.1863;1
31/01/2024 02:10:00;2.2839;1
31/01/2024 02:20:00;2.3955;1
31/01/2024 02:30:00;2.5242;1
31/01/2024 02:40:00;2.6537;1
31/01/2024 02:50:00;2.8183;1
31/01/2024 03:00:00;2.9725;1
31/01/2024 03:10:00;3.1754;1
31/01/2024 03:20:00;3.3312;1
31/01/2024 03:30:00;3.5315;1
31/01/2024 03:40:00;3.7134;1
31/01/2024 03:50:00;3.9082;1
31/01/2024 04:00:00;4.1048;1
31/01/2024 04:10:00;4.287;1
31/01/2024 04:20:00;4.4764;1
31/01/2024 04:30:00;4.6591;1
31/01/2024 04:40:00;4.8647;1
31/01/2024 04:50:00;5.0257;1
31/01/2024 05:00:00;5.2227;1
31/01/2024 05:10:00;5.3625;1
31/01/2024 05:20:00;5.5431;1
31/01/2024 05:30:00;5.6536;1
31/01/2024 05:40:00;5.8119;1
31/01/2024 05:50:00;5.9046;1
31/01/2024 06:00:00;6.0115;1
31/01/2024 06:10:00;6.0908;1
31/01/2024 06:20:00;6.1611;1
31/01/2024 06:30:00;6.2261;1
